Uniprot: Q80ZN4, Affymetrix: 1431619_a_at, GeneID: DTNBP1
Uniprot: A2AUU3, Affymetrix: 1451141_at, GeneID: METTL8
Uniprot: Q2XV36, Affymetrix: 1451141_at, GeneID: METTL8
Uniprot: Q2XV35, Affymetrix: 1451141_at, GeneID: METTL8
Uniprot: Q9JLJ0, Affymetrix: 1416303_at, GeneID: LITAF
Uniprot: Q9EQI0, Affymetrix: 1416303_at, GeneID: LITAF
Uniprot: Q8C6Y3, Affymetrix: 1441608_at, GeneID: CACNA2D1
Uniprot: O08535, Affymetrix: 1441608_at, GeneID: CACNA2D1
Uniprot: O08536, Affymetrix: 1441608_at, GeneID: CACNA2D1
Uniprot: O08534, Affymetrix: 1441608_at, GeneID: CACNA2D1
Uniprot: O08533, Affymetrix: 1441608_at, GeneID: CACNA2D1
Uniprot: O08532, Affymetrix: 1441608_at, GeneID: CACNA2D1
Uniprot: Q3TQD0, Affymetrix: 1441608_at, GeneID: CACNA2D1
Uniprot: Q14BH8, Affymetrix: 1441608_at, GeneID: CACNA2D1
Uniprot: Q3UYP0, Affymetrix: 1460028_at, GeneID: GRIP2
Uniprot: Q499W6, Affymetrix: 1460028_at, GeneID: GRIP2
Uniprot: Q91Z30, Affymetrix: 1420411_a_at, GeneID: PI4K2B
Uniprot: Q9D072, Affymetrix: 1420411_a_at, GeneID: PI4K2B
Uniprot: Q8CBQ5, Affymetrix: 1420411_a_at, GeneID: PI4K2B
Uniprot: Q9D471, Affymetrix: 1420411_a_at, GeneID: PI4K2B
Uniprot: Q8CDH5, Affymetrix: 1429302_at, GeneID: CSNK2A2
Uniprot: Q8BPF9, Affymetrix: 1429302_at, GeneID: CSNK2A2
Uniprot: Q8CEL6, Affymetrix: 1429302_at, GeneID: CSNK2A2
Uniprot: O54833, Affymetrix: 1429302_at, GeneID: CSNK2A2
Uniprot: Q545V8, Affymetrix: 1429302_at, GeneID: CSNK2A2
Uniprot: Q3TTJ5, Affymetrix: 1426290_at, GeneID: DIMT1
Uniprot: Q9D0D4, Affymetrix: 1426290_at, GeneID: DIMT1
Uniprot: Q8BVH8, Affymetrix: 1426290_at, GeneID: DIMT1
Uniprot: Q3UK38, Affymetrix: 1426290_at, GeneID: DIMT1
Uniprot: Q1RLK6, Affymetrix: 1451815_at, GeneID: B3GNT4
Uniprot: Q923H4, Affymetrix: 1451815_at, GeneID: B3GNT4
Uniprot: Q9WUK8, Affymetrix: 1455272_at, GeneID: GRM5
Uniprot: Q80T47, Affymetrix: 1455272_at, GeneID: GRM5
Uniprot: Q3UVX5, Affymetrix: 1455272_at, GeneID: GRM5
Uniprot: Q4VA56, Affymetrix: 1455272_at, GeneID: GRM5
Uniprot: Q8BJY3, Affymetrix: 1455272_at, GeneID: GRM5
Uniprot: B7ZMP7, Affymetrix: 1455272_at, GeneID: GRM5
Uniprot: B2BH30, Affymetrix: 1455272_at, GeneID: GRM5
Uniprot: Q8C7F6, Affymetrix: 1449670_x_at, GeneID: GPR137B
Uniprot: Q8BNQ3, Affymetrix: 1449670_x_at, GeneID: GPR137B
Uniprot: Q3UGH7, Affymetrix: 1449670_x_at, GeneID: GPR137B
Uniprot: Q9JHD9, Affymetrix: 1449670_x_at, GeneID: GPR137B
Uniprot: Q3T9U4, Affymetrix: 1449670_x_at, GeneID: GPR137B
Uniprot: Q99LK4, Affymetrix: 1449670_x_at, GeneID: GPR137B
Uniprot: A2AJ40, Affymetrix: 1421521_at, GeneID: 4930430A15RIK
Uniprot: Q9CUC5, Affymetrix: 1421521_at, GeneID: 4930430A15RIK
Uniprot: Q05AC5, Affymetrix: 1421521_at, GeneID: 4930430A15RIK
Uniprot: Q9D5K0, Affymetrix: 1421521_at, GeneID: 4930430A15RIK
Uniprot: P50708, Affymetrix: 1422934_x_at, GeneID: DEFA15
Uniprot: P50709, Affymetrix: 1422934_x_at, GeneID: DEFA15
Uniprot: Q5G866, Affymetrix: 1422934_x_at, GeneID: DEFA15
Uniprot: Q5G865, Affymetrix: 1422934_x_at, GeneID: DEFA15
Uniprot: P50704, Affymetrix: 1422934_x_at, GeneID: DEFA15
Uniprot: Q5G864, Affymetrix: 1422934_x_at, GeneID: DEFA15
Uniprot: P50705, Affymetrix: 1422934_x_at, GeneID: DEFA15
Uniprot: P50706, Affymetrix: 1422934_x_at, GeneID: DEFA15
Uniprot: P50707, Affymetrix: 1422934_x_at, GeneID: DEFA15
Uniprot: Q499K7, Affymetrix: 1422934_x_at, GeneID: DEFA15
Uniprot: Q70LV0, Affymetrix: 1422934_x_at, GeneID: DEFA15
Uniprot: Q70LV1, Affymetrix: 1422934_x_at, GeneID: DEFA15
Uniprot: Q70LU8, Affymetrix: 1422934_x_at, GeneID: DEFA15
Uniprot: Q70LU7, Affymetrix: 1422934_x_at, GeneID: DEFA15
Uniprot: Q70LU6, Affymetrix: 1422934_x_at, GeneID: DEFA15
Uniprot: Q70LU5, Affymetrix: 1422934_x_at, GeneID: DEFA15
Uniprot: Q70LU4, Affymetrix: 1422934_x_at, GeneID: DEFA15
Uniprot: Q499K8, Affymetrix: 1422934_x_at, GeneID: DEFA15
Uniprot: Q70LU3, Affymetrix: 1422934_x_at, GeneID: DEFA15
Uniprot: P28309, Affymetrix: 1422934_x_at, GeneID: DEFA15
Uniprot: P50715, Affymetrix: 1422934_x_at, GeneID: DEFA15
Uniprot: P11477, Affymetrix: 1422934_x_at, GeneID: DEFA15
Uniprot: Q68VH1, Affymetrix: 1422934_x_at, GeneID: DEFA15
Uniprot: Q61448, Affymetrix: 1422934_x_at, GeneID: DEFA15
Uniprot: Q62537, Affymetrix: 1422934_x_at, GeneID: DEFA15
Uniprot: Q64109, Affymetrix: 1422934_x_at, GeneID: DEFA15
Uniprot: P82293, Affymetrix: 1422934_x_at, GeneID: DEFA15
Uniprot: P82294, Affymetrix: 1422934_x_at, GeneID: DEFA15
Uniprot: Q059S0, Affymetrix: 1422934_x_at, GeneID: DEFA15
Uniprot: P50710, Affymetrix: 1422934_x_at, GeneID: DEFA15
Uniprot: Q64016, Affymetrix: 1422934_x_at, GeneID: DEFA15
Uniprot: P28310, Affymetrix: 1422934_x_at, GeneID: DEFA15
Uniprot: Q60616, Affymetrix: 1422934_x_at, GeneID: DEFA15
Uniprot: P50713, Affymetrix: 1422934_x_at, GeneID: DEFA15
Uniprot: P50712, Affymetrix: 1422934_x_at, GeneID: DEFA15
Uniprot: P50711, Affymetrix: 1422934_x_at, GeneID: DEFA15
Uniprot: Q8BQB6, Affymetrix: 1460107_at, GeneID: FAM154B
Uniprot: Q8CAI4, Affymetrix: 1460107_at, GeneID: FAM154B
Uniprot: B2RRN5, Affymetrix: 1418341_at, GeneID: RAB4A
Uniprot: Q3TSQ6, Affymetrix: 1418341_at, GeneID: RAB4A
Uniprot: Q3ULK1, Affymetrix: 1418341_at, GeneID: RAB4A
Uniprot: P56371, Affymetrix: 1418341_at, GeneID: RAB4A
Uniprot: Q8VHM4, Affymetrix: 1417449_at, GeneID: ACOT8
Uniprot: P58137, Affymetrix: 1417449_at, GeneID: ACOT8
Uniprot: Q8BZR4, Affymetrix: 1417449_at, GeneID: ACOT8
Uniprot: Q3U965, Affymetrix: 1417449_at, GeneID: ACOT8
Uniprot: Q3U9P0, Affymetrix: 1434854_a_at, GeneID: RPS10
Uniprot: P09900, Affymetrix: 1434854_a_at, GeneID: RPS10
Uniprot: Q9DCR5, Affymetrix: 1434854_a_at, GeneID: RPS10
Uniprot: P63325, Affymetrix: 1434854_a_at, GeneID: RPS10
Uniprot: Q3UW83, Affymetrix: 1434854_a_at, GeneID: RPS10
Uniprot: Q5M9K7, Affymetrix: 1434854_a_at, GeneID: RPS10
Uniprot: Q3UKF9, Affymetrix: 1424135_at, GeneID: RSPRY1
Uniprot: Q8BMH0, Affymetrix: 1424135_at, GeneID: RSPRY1
Uniprot: Q8BVR6, Affymetrix: 1424135_at, GeneID: RSPRY1
Uniprot: Q3T9F1, Affymetrix: 1424135_at, GeneID: RSPRY1
Uniprot: Q3UYN5, Affymetrix: 1424135_at, GeneID: RSPRY1
Uniprot: Q3TM35, Affymetrix: 1424135_at, GeneID: RSPRY1
Uniprot: Q3T9K3, Affymetrix: 1424135_at, GeneID: RSPRY1
Uniprot: Q8C039, Affymetrix: 1424135_at, GeneID: RSPRY1
Uniprot: Q9CZ54, Affymetrix: 1424135_at, GeneID: RSPRY1
Uniprot: Q3U802, Affymetrix: 1424135_at, GeneID: RSPRY1
Uniprot: Q8JZW8, Affymetrix: 1456829_at, GeneID: PNMA3
Uniprot: Q3URF3, Affymetrix: 1456829_at, GeneID: PNMA3
Uniprot: Q8CDH5, Affymetrix: 1453099_at, GeneID: CSNK2A2
Uniprot: Q8BPF9, Affymetrix: 1453099_at, GeneID: CSNK2A2
Uniprot: Q8CEL6, Affymetrix: 1453099_at, GeneID: CSNK2A2
Uniprot: O54833, Affymetrix: 1453099_at, GeneID: CSNK2A2
Uniprot: Q545V8, Affymetrix: 1453099_at, GeneID: CSNK2A2
Uniprot: Q8C7F6, Affymetrix: 1439255_s_at, GeneID: GPR137B
Uniprot: Q8BNQ3, Affymetrix: 1439255_s_at, GeneID: GPR137B
Uniprot: Q3UGH7, Affymetrix: 1439255_s_at, GeneID: GPR137B
Uniprot: Q9JHD9, Affymetrix: 1439255_s_at, GeneID: GPR137B
Uniprot: Q3T9U4, Affymetrix: 1439255_s_at, GeneID: GPR137B
Uniprot: Q99LK4, Affymetrix: 1439255_s_at, GeneID: GPR137B
Uniprot: Q8C7V6, Affymetrix: 1452233_at, GeneID: ABCC1
Uniprot: Q3UDM1, Affymetrix: 1452233_at, GeneID: ABCC1
Uniprot: A5D6P3, Affymetrix: 1452233_at, GeneID: ABCC1
Uniprot: Q8BRD0, Affymetrix: 1452233_at, GeneID: ABCC1
Uniprot: O35379, Affymetrix: 1452233_at, GeneID: ABCC1
Uniprot: Q9JL41, Affymetrix: 1452233_at, GeneID: ABCC1
Uniprot: Q62042, Affymetrix: 1445381_at, GeneID: PCBP2
Uniprot: B2M1R7, Affymetrix: 1445381_at, GeneID: PCBP2
Uniprot: Q3TF69, Affymetrix: 1445381_at, GeneID: PCBP2
Uniprot: Q3TT81, Affymetrix: 1445381_at, GeneID: PCBP2
Uniprot: Q61383, Affymetrix: 1445381_at, GeneID: PCBP2
Uniprot: Q3V486, Affymetrix: 1445381_at, GeneID: PCBP2
Uniprot: Q61990, Affymetrix: 1445381_at, GeneID: PCBP2
Uniprot: Q7TN89, Affymetrix: 1456511_x_at, GeneID: ERAS
Uniprot: Q0VEC9, Affymetrix: 1456511_x_at, GeneID: ERAS
Uniprot: Q3TUY1, Affymetrix: 1439356_at, GeneID: FLII
Uniprot: Q8VI44, Affymetrix: 1439356_at, GeneID: FLII
Uniprot: Q8K095, Affymetrix: 1439356_at, GeneID: FLII
Uniprot: Q9JJ28, Affymetrix: 1439356_at, GeneID: FLII
Uniprot: Q6ZQK2, Affymetrix: 1431395_a_at, GeneID: IQGAP1
Uniprot: Q3TR56, Affymetrix: 1431395_a_at, GeneID: IQGAP1
Uniprot: Q8CGH5, Affymetrix: 1431395_a_at, GeneID: IQGAP1
Uniprot: Q9JKF1, Affymetrix: 1431395_a_at, GeneID: IQGAP1
Uniprot: Q8CC64, Affymetrix: 1431395_a_at, GeneID: IQGAP1
Uniprot: Q05CQ4, Affymetrix: 1431395_a_at, GeneID: IQGAP1
Uniprot: Q9D408, Affymetrix: 1431395_a_at, GeneID: IQGAP1
Uniprot: Q80UW7, Affymetrix: 1431395_a_at, GeneID: IQGAP1
Uniprot: Q8CDT3, Affymetrix: 1431395_a_at, GeneID: IQGAP1
Uniprot: Q3TPD2, Affymetrix: 1431395_a_at, GeneID: IQGAP1
Uniprot: Q3TU98, Affymetrix: 1431395_a_at, GeneID: IQGAP1
Uniprot: Q8CDW9, Affymetrix: 1431395_a_at, GeneID: IQGAP1
Uniprot: Q8BPA6, Affymetrix: 1431395_a_at, GeneID: IQGAP1
Uniprot: Q3U9P0, Affymetrix: 1439374_x_at, GeneID: RPS10
Uniprot: P09900, Affymetrix: 1439374_x_at, GeneID: RPS10
Uniprot: Q9DCR5, Affymetrix: 1439374_x_at, GeneID: RPS10
Uniprot: P63325, Affymetrix: 1439374_x_at, GeneID: RPS10
Uniprot: Q3UW83, Affymetrix: 1439374_x_at, GeneID: RPS10
Uniprot: Q5M9K7, Affymetrix: 1439374_x_at, GeneID: RPS10
Uniprot: Q5ND22, Affymetrix: 1442711_at, GeneID: MRM1
Uniprot: Q8C218, Affymetrix: 1442711_at, GeneID: MRM1
Uniprot: Q99J25, Affymetrix: 1442711_at, GeneID: MRM1
Uniprot: Q3TPX8, Affymetrix: 1442711_at, GeneID: MRM1
Uniprot: Q3U0Z5, Affymetrix: 1442711_at, GeneID: MRM1
Uniprot: Q80VY1, Affymetrix: 1450368_a_at, GeneID: WDR92
Uniprot: B2RVY9, Affymetrix: 1428899_at, GeneID: TMEM182
Uniprot: Q3TM59, Affymetrix: 1448401_at, GeneID: SMARCD2
Uniprot: B1ARI7, Affymetrix: 1448401_at, GeneID: SMARCD2
Uniprot: B1ARJ6, Affymetrix: 1448401_at, GeneID: SMARCD2
Uniprot: Q3TXH6, Affymetrix: 1448401_at, GeneID: SMARCD2
Uniprot: Q99JR8, Affymetrix: 1448401_at, GeneID: SMARCD2
Uniprot: Q14BP9, Affymetrix: 1450765_a_at, GeneID: PDE6H
Uniprot: Q9EP63, Affymetrix: 1450765_a_at, GeneID: PDE6H
Uniprot: Q8R4Y2, Affymetrix: 1450765_a_at, GeneID: PDE6H
Uniprot: Q9ESC9, Affymetrix: 1450765_a_at, GeneID: PDE6H
Uniprot: Q9D1Y6, Affymetrix: 1450765_a_at, GeneID: PDE6H
Uniprot: P61249, Affymetrix: 1450765_a_at, GeneID: PDE6H
Uniprot: Q3UNB2, Affymetrix: 1424357_at, GeneID: TMEM45B
Uniprot: Q8VCZ2, Affymetrix: 1424357_at, GeneID: TMEM45B
Uniprot: Q8C7F6, Affymetrix: 1443208_at, GeneID: GPR137B
Uniprot: Q8BNQ3, Affymetrix: 1443208_at, GeneID: GPR137B
Uniprot: Q3UGH7, Affymetrix: 1443208_at, GeneID: GPR137B
Uniprot: Q9JHD9, Affymetrix: 1443208_at, GeneID: GPR137B
Uniprot: Q3T9U4, Affymetrix: 1443208_at, GeneID: GPR137B
Uniprot: Q99LK4, Affymetrix: 1443208_at, GeneID: GPR137B
Uniprot: Q924W4, Affymetrix: 1417249_at, GeneID: POLM
Uniprot: Q5NCI3, Affymetrix: 1417249_at, GeneID: POLM
Uniprot: Q9JJW9, Affymetrix: 1417249_at, GeneID: POLM
Uniprot: Q7TN90, Affymetrix: 1417249_at, GeneID: POLM
Uniprot: Q9JIW4, Affymetrix: 1417249_at, GeneID: POLM
Uniprot: P51942, Affymetrix: 1418477_at, GeneID: MATN1
Uniprot: Q80VN5, Affymetrix: 1418477_at, GeneID: MATN1
Uniprot: A2AB79, Affymetrix: 1427507_at, GeneID: HIST3H2A
Uniprot: Q8BFU2, Affymetrix: 1427507_at, GeneID: HIST3H2A
Uniprot: A2AB81, Affymetrix: 1427507_at, GeneID: HIST3H2A
Uniprot: Q545E6, Affymetrix: 1416907_at, GeneID: TSN
Uniprot: Q62348, Affymetrix: 1416907_at, GeneID: TSN
Uniprot: B2RUA8, Affymetrix: 1428729_at, GeneID: KRIT1
Uniprot: Q6VSV2, Affymetrix: 1428729_at, GeneID: KRIT1
Uniprot: Q7TPR8, Affymetrix: 1428729_at, GeneID: KRIT1
Uniprot: Q5U463, Affymetrix: 1428729_at, GeneID: KRIT1
Uniprot: Q9ERH0, Affymetrix: 1428729_at, GeneID: KRIT1
Uniprot: Q8C9Q6, Affymetrix: 1428729_at, GeneID: KRIT1
Uniprot: Q9EPY2, Affymetrix: 1428729_at, GeneID: KRIT1
Uniprot: Q6S5J6, Affymetrix: 1428729_at, GeneID: KRIT1
Uniprot: Q99NE6, Affymetrix: 1448266_at, GeneID: EDF1
Uniprot: A2AJA5, Affymetrix: 1448266_at, GeneID: EDF1
Uniprot: Q9JMG1, Affymetrix: 1448266_at, GeneID: EDF1
Uniprot: Q8CE24, Affymetrix: 1434567_at, GeneID: PRAMEF8
Uniprot: Q9QYF1, Affymetrix: 1449209_a_at, GeneID: RDH11
Uniprot: Q9R1R8, Affymetrix: 1449209_a_at, GeneID: RDH11
Uniprot: Q3UXM9, Affymetrix: 1449209_a_at, GeneID: RDH11
Uniprot: Q9R1R9, Affymetrix: 1449209_a_at, GeneID: RDH11
Uniprot: Q9R1R5, Affymetrix: 1449209_a_at, GeneID: RDH11
Uniprot: Q9R1R6, Affymetrix: 1449209_a_at, GeneID: RDH11
Uniprot: Q9D0U5, Affymetrix: 1449209_a_at, GeneID: RDH11
Uniprot: Q3TQX5, Affymetrix: 1423043_s_at, GeneID: DDX3X
Uniprot: O09143, Affymetrix: 1423043_s_at, GeneID: DDX3X
Uniprot: Q62167, Affymetrix: 1423043_s_at, GeneID: DDX3X
Uniprot: O09060, Affymetrix: 1423043_s_at, GeneID: DDX3X
Uniprot: Q53WV4, Affymetrix: 1450260_at, GeneID: GRPR
Uniprot: P21729, Affymetrix: 1450260_at, GeneID: GRPR
Uniprot: P97737, Affymetrix: 1424007_at, GeneID: GDF10
Uniprot: Q6PE07, Affymetrix: 1424007_at, GeneID: GDF10
Uniprot: Q8C991, Affymetrix: 1424007_at, GeneID: GDF10
Uniprot: Q8R209, Affymetrix: 1424007_at, GeneID: GDF10
Uniprot: Q53X20, Affymetrix: 1424007_at, GeneID: GDF10
Uniprot: Q3UIJ9, Affymetrix: 1455180_at, GeneID: GCOM1
Uniprot: B2RT00, Affymetrix: 1455180_at, GeneID: GCOM1
Uniprot: Q99NE6, Affymetrix: 1440151_s_at, GeneID: EDF1
Uniprot: A2AJA5, Affymetrix: 1440151_s_at, GeneID: EDF1
Uniprot: Q9JMG1, Affymetrix: 1440151_s_at, GeneID: EDF1
Uniprot: Q8C032, Affymetrix: 1452160_at, GeneID: TIPARP
Uniprot: Q3UD50, Affymetrix: 1452160_at, GeneID: TIPARP
Uniprot: Q8C1B2, Affymetrix: 1452160_at, GeneID: TIPARP
Uniprot: Q99LZ8, Affymetrix: 1449511_a_at, GeneID: SSBP4
Uniprot: Q3U4B1, Affymetrix: 1449511_a_at, GeneID: SSBP4
Uniprot: Q9JIH0, Affymetrix: 1422827_x_at, GeneID: SLC35A2
Uniprot: Q3U1S3, Affymetrix: 1422827_x_at, GeneID: SLC35A2
Uniprot: A2AER4, Affymetrix: 1422827_x_at, GeneID: SLC35A2
Uniprot: A2AER3, Affymetrix: 1422827_x_at, GeneID: SLC35A2
Uniprot: Q3UIP1, Affymetrix: 1422827_x_at, GeneID: SLC35A2
Uniprot: Q9R0M8, Affymetrix: 1422827_x_at, GeneID: SLC35A2
Uniprot: Q3U1T6, Affymetrix: 1422827_x_at, GeneID: SLC35A2
Uniprot: Q80VY1, Affymetrix: 1458355_x_at, GeneID: WDR92
Uniprot: Q8BKZ6, Affymetrix: 1458355_x_at, GeneID: WDR92
Uniprot: Q8BGF3, Affymetrix: 1458355_x_at, GeneID: WDR92
Uniprot: Q91V58, Affymetrix: 1423084_at, GeneID: B3GALT2
Uniprot: Q8BH19, Affymetrix: 1423084_at, GeneID: B3GALT2
Uniprot: O54905, Affymetrix: 1423084_at, GeneID: B3GALT2
Uniprot: Q8CBX4, Affymetrix: 1423084_at, GeneID: B3GALT2
Uniprot: Q91VE9, Affymetrix: 1423084_at, GeneID: B3GALT2
Uniprot: Q920V4, Affymetrix: 1423084_at, GeneID: B3GALT2
Uniprot: Q920V3, Affymetrix: 1423084_at, GeneID: B3GALT2
Uniprot: Q91V19, Affymetrix: 1423084_at, GeneID: B3GALT2
Uniprot: Q8BH84, Affymetrix: 1428239_at, GeneID: ANKRD16
Uniprot: A2AS55, Affymetrix: 1428239_at, GeneID: ANKRD16
Uniprot: Q3USW0, Affymetrix: 1428239_at, GeneID: ANKRD16
Uniprot: Q9D5B9, Affymetrix: 1453384_at, GeneID: DENND1B
Uniprot: B2RUR7, Affymetrix: 1453384_at, GeneID: DENND1B
Uniprot: Q8CG96, Affymetrix: 1453384_at, GeneID: DENND1B
Uniprot: Q3U1T9, Affymetrix: 1453384_at, GeneID: DENND1B
Uniprot: Q59J91, Affymetrix: 1454780_at, GeneID: GALNTL4
Uniprot: Q8K1B9, Affymetrix: 1454780_at, GeneID: GALNTL4
Uniprot: Q91V58, Affymetrix: 1437433_at, GeneID: B3GALT2
Uniprot: Q8BH19, Affymetrix: 1437433_at, GeneID: B3GALT2
Uniprot: O54905, Affymetrix: 1437433_at, GeneID: B3GALT2
Uniprot: Q8CBX4, Affymetrix: 1437433_at, GeneID: B3GALT2
Uniprot: Q91VE9, Affymetrix: 1437433_at, GeneID: B3GALT2
Uniprot: Q920V4, Affymetrix: 1437433_at, GeneID: B3GALT2
Uniprot: Q920V3, Affymetrix: 1437433_at, GeneID: B3GALT2
Uniprot: Q91V19, Affymetrix: 1437433_at, GeneID: B3GALT2
Uniprot: Q8BX62, Affymetrix: 1432630_at, GeneID: TNKS
Uniprot: Q6PFX9, Affymetrix: 1432630_at, GeneID: TNKS
Uniprot: Q8BND2, Affymetrix: 1432630_at, GeneID: TNKS
Uniprot: Q8CER7, Affymetrix: 1432630_at, GeneID: TNKS
Uniprot: A2APB9, Affymetrix: 1427556_at, GeneID: MYLK2
Uniprot: B2RXZ9, Affymetrix: 1427556_at, GeneID: MYLK2
Uniprot: Q8VCR8, Affymetrix: 1427556_at, GeneID: MYLK2
Uniprot: Q8CDR3, Affymetrix: 1458933_at, GeneID: SLC22A15
Uniprot: A7MCW2, Affymetrix: 1458933_at, GeneID: SLC22A15
Uniprot: Q504N2, Affymetrix: 1458933_at, GeneID: SLC22A15
Uniprot: Q545E6, Affymetrix: 1448516_at, GeneID: TSN
Uniprot: Q62348, Affymetrix: 1448516_at, GeneID: TSN
Uniprot: Q3V0R4, Affymetrix: 1448960_at, GeneID: CXXC5
Uniprot: Q91WA4, Affymetrix: 1448960_at, GeneID: CXXC5
Uniprot: Q8CF49, Affymetrix: 1448960_at, GeneID: CXXC5
Uniprot: Q8CES6, Affymetrix: 1448960_at, GeneID: CXXC5
Uniprot: Q8K381, Affymetrix: 1451522_s_at, GeneID: LRCH4
Uniprot: Q8C2M4, Affymetrix: 1451522_s_at, GeneID: LRCH4
Uniprot: Q921G6, Affymetrix: 1451522_s_at, GeneID: LRCH4
Uniprot: Q6KAP0, Affymetrix: 1451522_s_at, GeneID: LRCH4
Uniprot: Q9DAS4, Affymetrix: 1424387_at, GeneID: PRL8A8
Uniprot: Q8CFH0, Affymetrix: 1424387_at, GeneID: PRL8A8
Uniprot: Q8VHE8, Affymetrix: 1424387_at, GeneID: PRL8A8
Uniprot: Q3USH4, Affymetrix: 1455275_at, GeneID: E530001K10RIK
Uniprot: Q3U8D2, Affymetrix: 1416851_at, GeneID: ST13
Uniprot: Q4FJT4, Affymetrix: 1416851_at, GeneID: ST13
Uniprot: Q3U9V1, Affymetrix: 1416851_at, GeneID: ST13
Uniprot: Q3U3N7, Affymetrix: 1416851_at, GeneID: ST13
Uniprot: Q3TGW8, Affymetrix: 1416851_at, GeneID: ST13
Uniprot: Q99L47, Affymetrix: 1416851_at, GeneID: ST13
Uniprot: P02831, Affymetrix: 1452421_at, GeneID: HOXA3
Uniprot: Q61197, Affymetrix: 1452421_at, GeneID: HOXA3
Uniprot: Q4V9Z8, Affymetrix: 1452421_at, GeneID: HOXA3
Uniprot: Q69ZS2, Affymetrix: 1452460_at, GeneID: ANKRD26
Uniprot: Q811D2, Affymetrix: 1452460_at, GeneID: ANKRD26
Uniprot: Q9CS61, Affymetrix: 1452460_at, GeneID: ANKRD26
Uniprot: Q8BUI6, Affymetrix: 1452460_at, GeneID: ANKRD26
Uniprot: Q8BVW1, Affymetrix: 1454012_a_at, GeneID: PARP6
Uniprot: Q6P6P7, Affymetrix: 1454012_a_at, GeneID: PARP6
Uniprot: Q05BZ2, Affymetrix: 1454012_a_at, GeneID: PARP6
Uniprot: Q8K0V6, Affymetrix: 1454012_a_at, GeneID: PARP6
Uniprot: O70311, Affymetrix: 1444387_at, GeneID: NMT2
Uniprot: A2AJH3, Affymetrix: 1444387_at, GeneID: NMT2
Uniprot: Q8CFK1, Affymetrix: 1444387_at, GeneID: NMT2
Uniprot: Q3THR4, Affymetrix: 1444387_at, GeneID: NMT2
Uniprot: B2RVK6, Affymetrix: 1438689_at, GeneID: ZFP784
Uniprot: Q8BI69, Affymetrix: 1438689_at, GeneID: ZFP784
Uniprot: Q80ZT1, Affymetrix: 1459710_at, GeneID: 1700001K19RIK
Uniprot: Q8K2M2, Affymetrix: 1440811_x_at, GeneID: CD8A
Uniprot: P01731, Affymetrix: 1440811_x_at, GeneID: CD8A
Uniprot: Q8C2Q0, Affymetrix: 1440811_x_at, GeneID: CD8A
Uniprot: Q542K6, Affymetrix: 1440811_x_at, GeneID: CD8A
Uniprot: Q8CAX3, Affymetrix: 1440811_x_at, GeneID: CD8A
Uniprot: Q8C2L1, Affymetrix: 1440811_x_at, GeneID: CD8A
Uniprot: Q60965, Affymetrix: 1440811_x_at, GeneID: CD8A
Uniprot: Q61816, Affymetrix: 1440811_x_at, GeneID: CD8A
Uniprot: Q3UUV7, Affymetrix: 1440811_x_at, GeneID: CD8A
Uniprot: Q6PB55, Affymetrix: 1442271_at, GeneID: CKAP5
Uniprot: Q3UDY6, Affymetrix: 1442271_at, GeneID: CKAP5
Uniprot: Q9CUN0, Affymetrix: 1442271_at, GeneID: CKAP5
Uniprot: Q80U79, Affymetrix: 1442271_at, GeneID: CKAP5
Uniprot: A0PJ77, Affymetrix: 1442271_at, GeneID: CKAP5
Uniprot: Q3TML9, Affymetrix: 1442271_at, GeneID: CKAP5
Uniprot: Q8K250, Affymetrix: 1442271_at, GeneID: CKAP5
Uniprot: A2AGT6, Affymetrix: 1442271_at, GeneID: CKAP5
Uniprot: A2AGT5, Affymetrix: 1442271_at, GeneID: CKAP5
Uniprot: B2RRC4, Affymetrix: 1442271_at, GeneID: CKAP5
Uniprot: Q0VGR0, Affymetrix: 1442271_at, GeneID: CKAP5
Uniprot: Q4VAE7, Affymetrix: 1442271_at, GeneID: CKAP5
Uniprot: Q4V782, Affymetrix: 1442271_at, GeneID: CKAP5
Uniprot: Q5ICG5, Affymetrix: 1437031_at, GeneID: ACSL6
Uniprot: Q5ICG6, Affymetrix: 1437031_at, GeneID: ACSL6
Uniprot: Q8R1X1, Affymetrix: 1437031_at, GeneID: ACSL6
Uniprot: Q8BYJ0, Affymetrix: 1437031_at, GeneID: ACSL6
Uniprot: Q5ICG4, Affymetrix: 1437031_at, GeneID: ACSL6
Uniprot: Q91WC3, Affymetrix: 1437031_at, GeneID: ACSL6
Uniprot: Q8C028, Affymetrix: 1437031_at, GeneID: ACSL6
Uniprot: A8IP90, Affymetrix: 1437031_at, GeneID: ACSL6
Uniprot: Q80ZF1, Affymetrix: 1437031_at, GeneID: ACSL6
Uniprot: Q5F2D0, Affymetrix: 1437031_at, GeneID: ACSL6
Uniprot: A6PW74, Affymetrix: 1437031_at, GeneID: ACSL6
Uniprot: Q80TQ7, Affymetrix: 1437031_at, GeneID: ACSL6
Uniprot: Q6ZPF1, Affymetrix: 1451292_at, GeneID: ZFP212
Uniprot: Q5I042, Affymetrix: 1451292_at, GeneID: ZFP212
Uniprot: Q6P238, Affymetrix: 1451292_at, GeneID: ZFP212
Uniprot: Q922Y8, Affymetrix: 1451292_at, GeneID: ZFP212
Uniprot: Q5M9P3, Affymetrix: 1449243_a_at, GeneID: RPS19
